id	Site
33	Guaymas_4561-380_scaffold_5142_c1
53	Guaymas_4561-380_scaffold_5278_c1
1048	Guaymas_4561-380_scaffold_5279_c1
335	Guaymas_4561-380_scaffold_5348_c1
2128	Guaymas_4561-380_scaffold_5441_c1
1197	Guaymas_4561-380_scaffold_5669_c1
1032	Guaymas_4561-380_scaffold_5797_c1
2129	Guaymas_4561-380_scaffold_5897_c1
2130	Guaymas_4561-380_scaffold_6151_c1
52	Guaymas_4561-380_scaffold_6257_c1
1049	Guaymas_4561-380_scaffold_632_c1
33	Guaymas_4561-380_scaffold_6440_c1
52	Guaymas_4561-380_scaffold_6706_c1
530	Guaymas_4561-380_scaffold_6709_c1
3163	Guaymas_4561-380_scaffold_6738_c1
645	Guaymas_4561-380_scaffold_6844_c1
2131	Guaymas_4561-380_scaffold_693_c1
339	Guaymas_4561-380_scaffold_7017_c1
52	Guaymas_4561-380_scaffold_7023_c1
2132	Guaymas_4561-380_scaffold_7134_c1
3164	Guaymas_4561-380_scaffold_7174_c1
347	Guaymas_4561-380_scaffold_7215_c1
2133	Guaymas_4561-380_scaffold_722_c1
1050	Guaymas_4561-380_scaffold_744_c1
315	Guaymas_4561-380_scaffold_7514_c1
799	Guaymas_4561-380_scaffold_7799_c1
2134	Guaymas_4561-380_scaffold_790_c1
2137	Guaymas_4561-380_scaffold_8_c1
52	Guaymas_4561-380_scaffold_8295_c1
73	Guaymas_4561-380_scaffold_843_c1
1041	Guaymas_4561-380_scaffold_856_c1
2135	Guaymas_4561-380_scaffold_8657_c1
2136	Guaymas_4561-380_scaffold_8962_c1
3165	Guaymas_4561-380_scaffold_9247_c1
1051	Guaymas_4561-380_scaffold_94_c1
296	Guaymas_4561-380_scaffold_9505_c1
3166	Guaymas_4561-380_scaffold_958_c1
482	Guaymas_4561-380_scaffold_9615_c1
2138	Guaymas_4561-380_scaffold_9637_c1
2725	Guaymas_4561-380_scaffold_9698_c1
2726	Guaymas_4561-380_scaffold_99_c1
2727	Guaymas_4561-384_scaffold_10123_c1
3167	Guaymas_4561-384_scaffold_10210_c1
73	Guaymas_4561-384_scaffold_1073_c1
153	Guaymas_4561-384_scaffold_10932_c1
1219	Guaymas_4561-384_scaffold_11384_c1
310	Guaymas_4561-384_scaffold_11476_c1
1034	Guaymas_4561-384_scaffold_11867_c1
1030	Guaymas_4561-384_scaffold_11935_c1
73	Guaymas_4561-384_scaffold_12389_c1
338	Guaymas_4561-384_scaffold_12586_c1
1028	Guaymas_4561-384_scaffold_12703_c1
3168	Guaymas_4561-384_scaffold_13006_c1
3169	Guaymas_4561-384_scaffold_13721_c1
1416	Guaymas_4561-384_scaffold_14457_c1
261	Guaymas_4561-384_scaffold_1478_c1
840	Guaymas_4561-384_scaffold_15042_c1
1049	Guaymas_4561-384_scaffold_1531_c1
3170	Guaymas_4561-384_scaffold_15343_c1
1034	Guaymas_4561-384_scaffold_16260_c1
194	Guaymas_4561-384_scaffold_163_c1
2106	Guaymas_4561-384_scaffold_16497_c1
3171	Guaymas_4561-384_scaffold_16530_c1
406	Guaymas_4561-384_scaffold_16691_c2
2139	Guaymas_4561-384_scaffold_16719_c1
484	Guaymas_4561-384_scaffold_1716_c1
108	Guaymas_4561-384_scaffold_17381_c1
2140	Guaymas_4561-384_scaffold_1772_c2
33	Guaymas_4561-384_scaffold_180_c1
1035	Guaymas_4561-384_scaffold_19_c1
171	Guaymas_4561-384_scaffold_1951_c1
3172	Guaymas_4561-384_scaffold_19527_c1
2109	Guaymas_4561-384_scaffold_1970_c1
3173	Guaymas_4561-384_scaffold_19773_c1
1051	Guaymas_4561-384_scaffold_204_c1
3174	Guaymas_4561-384_scaffold_20738_c1
2105	Guaymas_4561-384_scaffold_2090_c1
3175	Guaymas_4561-384_scaffold_2094_c1
2138	Guaymas_4561-384_scaffold_21466_c1
1042	Guaymas_4561-384_scaffold_22019_c1
1412	Guaymas_4561-384_scaffold_22144_c1
334	Guaymas_4561-384_scaffold_22524_c1
1041	Guaymas_4561-384_scaffold_22945_c1
2097	Guaymas_4561-384_scaffold_23065_c1
1304	Guaymas_4561-384_scaffold_24022_c1
779	Guaymas_4561-384_scaffold_24270_c1
1052	Guaymas_4561-384_scaffold_2544_c1
2139	Guaymas_4561-384_scaffold_25566_c1
1218	Guaymas_4561-384_scaffold_2592_c1
334	Guaymas_4561-384_scaffold_26121_c1
1036	Guaymas_4561-384_scaffold_262_c1
3176	Guaymas_4561-384_scaffold_26760_c1
3177	Guaymas_4561-384_scaffold_26842_c1
567	Guaymas_4561-384_scaffold_27053_c1
2111	Guaymas_4561-384_scaffold_27581_c1
2141	Guaymas_4561-384_scaffold_28479_c1
2141	Guaymas_4561-384_scaffold_28480_c1
694	Guaymas_4561-384_scaffold_293_c1_fragment_1
3178	Guaymas_4561-384_scaffold_30112_c1
3179	Guaymas_4561-384_scaffold_30233_c1
2729	Guaymas_4561-384_scaffold_31175_c1
693	Guaymas_4561-384_scaffold_3146_c1
482	Guaymas_4561-384_scaffold_316_c1
1037	Guaymas_4561-384_scaffold_3221_c1
1045	Guaymas_4561-384_scaffold_3279_c1
46	Guaymas_4561-384_scaffold_343_c1
1038	Guaymas_4561-384_scaffold_34300_c1
2112	Guaymas_4561-384_scaffold_3470_c1
1410	Guaymas_4561-384_scaffold_35213_c1
1039	Guaymas_4561-384_scaffold_3669_c1
73	Guaymas_4561-384_scaffold_3758_c1
412	Guaymas_4561-384_scaffold_3964_c1
1043	Guaymas_4561-384_scaffold_4005_c1
2100	Guaymas_4561-384_scaffold_403_c1
2728	Guaymas_4561-384_scaffold_4075_c1
52	Guaymas_4561-384_scaffold_4549_c1
2129	Guaymas_4561-384_scaffold_468_c1
2116	Guaymas_4561-384_scaffold_4839_c1
1044	Guaymas_4561-384_scaffold_493_c1
33	Guaymas_4561-384_scaffold_5929_c1
2121	Guaymas_4561-384_scaffold_6003_c1
2730	Guaymas_4561-384_scaffold_605_c1
2122	Guaymas_4561-384_scaffold_6139_c1
618	Guaymas_4561-384_scaffold_6148_c1
1040	Guaymas_4561-384_scaffold_6192_c1
2115	Guaymas_4561-384_scaffold_6202_c1
2142	Guaymas_4561-384_scaffold_6337_c1
392	Guaymas_4561-384_scaffold_6410_c1
1046	Guaymas_4561-384_scaffold_650_c1
3180	Guaymas_4561-384_scaffold_6566_c1
1264	Guaymas_4561-384_scaffold_6720_c1
2126	Guaymas_4561-384_scaffold_6773_c1
2731	Guaymas_4561-384_scaffold_72_c1
483	Guaymas_4561-384_scaffold_742_c1
584	Guaymas_4561-384_scaffold_7624_c1
2124	Guaymas_4561-384_scaffold_763_c1
2137	Guaymas_4561-384_scaffold_8_c1
241	Guaymas_4561-384_scaffold_8269_c1
483	Guaymas_4561-384_scaffold_829_c1
1047	Guaymas_4561-384_scaffold_8474_c1
1050	Guaymas_4561-384_scaffold_8527_c1
189	Guaymas_4561-384_scaffold_856_c1
73	Guaymas_4561-384_scaffold_8727_c1
2127	Guaymas_4561-384_scaffold_8788_c1
2724	Guaymas_4561-384_scaffold_8877_c1
279	Guaymas_4561-384_scaffold_8984_c1
2128	Guaymas_4561-384_scaffold_9027_c1
304	Guaymas_4561-384_scaffold_9051_c1
1048	Guaymas_4561-384_scaffold_9069_c1
2123	Guaymas_4561-384_scaffold_9291_c1
1031	Guaymas_4561-384_scaffold_931_c1
2098	Guaymas_4561-384_scaffold_9314_c1
3181	Guaymas_4561-384_scaffold_9348_c1
53	Guaymas_4561-384_scaffold_9462_c1
1454	Guaymas_4561-384_scaffold_9602_c1
53	Guaymas_4561-384_scaffold_966_c1
46	Guaymas_4571-419_scaffold_10477_c1
327	Guaymas_4571-419_scaffold_11051_c1
3182	Guaymas_4571-419_scaffold_11314_c1
2117	Guaymas_4571-419_scaffold_1233_c1
2118	Guaymas_4571-419_scaffold_1244_c1
2135	Guaymas_4571-419_scaffold_12754_c1
1051	Guaymas_4571-419_scaffold_135_c1
46	Guaymas_4571-419_scaffold_1358_c1
1039	Guaymas_4571-419_scaffold_1559_c1
338	Guaymas_4571-419_scaffold_1567_c1
1031	Guaymas_4571-419_scaffold_16700_c1
46	Guaymas_4571-419_scaffold_16733_c1
73	Guaymas_4571-419_scaffold_171_c1
1050	Guaymas_4571-419_scaffold_1751_c1
1045	Guaymas_4571-419_scaffold_1799_c1
1037	Guaymas_4571-419_scaffold_1815_c1
189	Guaymas_4571-419_scaffold_182_c1
481	Guaymas_4571-419_scaffold_184_c1
2113	Guaymas_4571-419_scaffold_18695_c1
1036	Guaymas_4571-419_scaffold_207_c1
348	Guaymas_4571-419_scaffold_21278_c1
1052	Guaymas_4571-419_scaffold_21471_c1
2107	Guaymas_4571-419_scaffold_21480_c1
1042	Guaymas_4571-419_scaffold_21829_c1
2114	Guaymas_4571-419_scaffold_2204_c1
412	Guaymas_4571-419_scaffold_2212_c1
639	Guaymas_4571-419_scaffold_241_c1
2732	Guaymas_4571-419_scaffold_244_c1
484	Guaymas_4571-419_scaffold_247_c1
1032	Guaymas_4571-419_scaffold_2737_c1
33	Guaymas_4571-419_scaffold_274_c2
1244	Guaymas_4571-419_scaffold_2796_c1
1044	Guaymas_4571-419_scaffold_307_c1
1028	Guaymas_4571-419_scaffold_31120_c1
2134	Guaymas_4571-419_scaffold_3213_c1
3183	Guaymas_4571-419_scaffold_32574_c1
1033	Guaymas_4571-419_scaffold_328_c1
2108	Guaymas_4571-419_scaffold_32925_c1
52	Guaymas_4571-419_scaffold_340_c1
2120	Guaymas_4571-419_scaffold_3415_c1
1040	Guaymas_4571-419_scaffold_3528_c1
372	Guaymas_4571-419_scaffold_3534_c1
2733	Guaymas_4571-419_scaffold_3687_c1
2142	Guaymas_4571-419_scaffold_37648_c1
153	Guaymas_4571-419_scaffold_39391_c1
2125	Guaymas_4571-419_scaffold_3982_c1
46	Guaymas_4571-419_scaffold_4339_c1
1450	Guaymas_4571-419_scaffold_45388_c1
1046	Guaymas_4571-419_scaffold_457_c1
1029	Guaymas_4571-419_scaffold_47276_c1
2119	Guaymas_4571-419_scaffold_4751_c1
1047	Guaymas_4571-419_scaffold_5036_c1
2734	Guaymas_4571-419_scaffold_523_c1
1048	Guaymas_4571-419_scaffold_5457_c1
2130	Guaymas_4571-419_scaffold_5535_c1
483	Guaymas_4571-419_scaffold_56_c1
2136	Guaymas_4571-419_scaffold_5713_c1
241	Guaymas_4571-419_scaffold_5819_c1
2110	Guaymas_4571-419_scaffold_60029_c1
550	Guaymas_4571-419_scaffold_6003_c1
2140	Guaymas_4571-419_scaffold_601_c1
3184	Guaymas_4571-419_scaffold_6248_c1
53	Guaymas_4571-419_scaffold_6274_c1
241	Guaymas_4571-419_scaffold_673_c1
108	Guaymas_4571-419_scaffold_677_c1
33	Guaymas_4571-419_scaffold_6931_c1
1436	Guaymas_4571-419_scaffold_70_c1
639	Guaymas_4571-419_scaffold_707_c1
626	Guaymas_4571-419_scaffold_7402_c1
3185	Guaymas_4571-419_scaffold_753_c1
2131	Guaymas_4571-419_scaffold_783_c1
1030	Guaymas_4571-419_scaffold_8124_c1
2133	Guaymas_4571-419_scaffold_816_c1
3186	Guaymas_4571-419_scaffold_8450_c1
53	Guaymas_4571-419_scaffold_8761_c1
2132	Guaymas_4571-419_scaffold_9711_c1
1049	Guaymas_4571-419_scaffold_983_c1
3187	Guaymas_Basin_k95_1030720_flag=1_multi=3.0000_len=3867
2314	Guaymas_Basin_k95_1046012_flag=0_multi=3.8942_len=1881
3188	Guaymas_Basin_k95_1059885_flag=1_multi=6.8016_len=7261
1317	Guaymas_Basin_k95_1130704_flag=1_multi=2.0000_len=3227
485	Guaymas_Basin_k95_1139608_flag=3_multi=14.1088_len=41001
486	Guaymas_Basin_k95_1195615_flag=0_multi=8.4014_len=2143
2143	Guaymas_Basin_k95_1196134_flag=0_multi=3.0371_len=1468
486	Guaymas_Basin_k95_20080_flag=0_multi=10.3434_len=3895
413	Guaymas_Basin_k95_242717_flag=0_multi=14.8786_len=2961
2735	Guaymas_Basin_k95_291456_flag=0_multi=13.2866_len=1693
1514	Guaymas_Basin_k95_301964_flag=0_multi=4.0085_len=7171
1531	Guaymas_Basin_k95_414328_flag=0_multi=2.9190_len=3083
1518	Guaymas_Basin_k95_469223_flag=1_multi=2.9987_len=3244
2736	Guaymas_Basin_k95_477975_flag=0_multi=23.8957_len=1849
413	Guaymas_Basin_k95_488624_flag=0_multi=14.9475_len=6003
487	Guaymas_Basin_k95_491198_flag=1_multi=3.0000_len=2260
965	Guaymas_Basin_k95_533733_flag=0_multi=12.0055_len=1897
1523	Guaymas_Basin_k95_605725_flag=1_multi=3.0000_len=2484
652	Guaymas_Basin_k95_648332_flag=0_multi=6.3407_len=2810
3189	Guaymas_Basin_k95_660790_flag=0_multi=7.4111_len=4216
3	Guaymas_Basin_k95_702414_flag=3_multi=156.0000_len=5481
413	Guaymas_Basin_k95_719635_flag=0_multi=15.6524_len=7071
487	Guaymas_Basin_k95_719912_flag=1_multi=3.0000_len=1417
1516	Guaymas_Basin_k95_759864_flag=1_multi=4.0000_len=8404
2737	Guaymas_Basin_k95_785398_flag=0_multi=4.6091_len=2313
536	Guaymas_Basin_k95_855043_flag=1_multi=3.4414_len=4499
488	Lau_Basin_Abe_k95_1010403_flag=0_multi=10.0100_len=3503
1054	Lau_Basin_Abe_k95_1010877_flag=0_multi=177.3578_len=3902
746	Lau_Basin_Abe_k95_1012132_flag=1_multi=8.0678_len=1925
1159	Lau_Basin_Abe_k95_1026820_flag=1_multi=5.9863_len=2654
2738	Lau_Basin_Abe_k95_1028110_flag=1_multi=4.0000_len=3323
1055	Lau_Basin_Abe_k95_1030540_flag=0_multi=241.3995_len=1309
2739	Lau_Basin_Abe_k95_1033093_flag=1_multi=5.0135_len=6615
610	Lau_Basin_Abe_k95_1034472_flag=0_multi=7.9968_len=13742
1056	Lau_Basin_Abe_k95_1050754_flag=0_multi=11.0727_len=2640
1057	Lau_Basin_Abe_k95_1055870_flag=0_multi=89.2706_len=4423
70	Lau_Basin_Abe_k95_1058130_flag=0_multi=7.9088_len=1838
1058	Lau_Basin_Abe_k95_1078340_flag=0_multi=69.3324_len=1124
2144	Lau_Basin_Abe_k95_1078886_flag=1_multi=4.0000_len=4663
489	Lau_Basin_Abe_k95_1083841_flag=3_multi=23.0102_len=2347
2740	Lau_Basin_Abe_k95_1085755_flag=1_multi=4.0000_len=4567
2145	Lau_Basin_Abe_k95_1092550_flag=3_multi=8.0069_len=2408
3190	Lau_Basin_Abe_k95_1097755_flag=1_multi=3.0000_len=2678
1059	Lau_Basin_Abe_k95_1099897_flag=0_multi=6.0014_len=5983
490	Lau_Basin_Abe_k95_1110993_flag=0_multi=23.4185_len=4210
2146	Lau_Basin_Abe_k95_1112384_flag=0_multi=11.4324_len=1834
1060	Lau_Basin_Abe_k95_1117938_flag=0_multi=3.9919_len=3799
2742	Lau_Basin_Abe_k95_1118845_flag=1_multi=2.0000_len=1119
491	Lau_Basin_Abe_k95_1128302_flag=1_multi=7.0000_len=4676
1061	Lau_Basin_Abe_k95_1131192_flag=0_multi=6.9741_len=4736
1868	Lau_Basin_Abe_k95_1133168_flag=1_multi=2.6845_len=4235
2147	Lau_Basin_Abe_k95_1133776_flag=0_multi=6.9834_len=3707
1062	Lau_Basin_Abe_k95_1136223_flag=0_multi=5.1398_len=1304
2148	Lau_Basin_Abe_k95_1145317_flag=1_multi=4.0000_len=1263
3191	Lau_Basin_Abe_k95_1146596_flag=1_multi=4.0000_len=2442
99	Lau_Basin_Abe_k95_1147939_flag=0_multi=19.0000_len=6509
2149	Lau_Basin_Abe_k95_1150981_flag=0_multi=5.0862_len=1627
485	Lau_Basin_Abe_k95_1155580_flag=1_multi=21.7804_len=25044
1063	Lau_Basin_Abe_k95_1156456_flag=1_multi=4.0000_len=2499
2743	Lau_Basin_Abe_k95_1173972_flag=0_multi=6.0000_len=2008
2150	Lau_Basin_Abe_k95_1174891_flag=0_multi=6.9963_len=1718
2151	Lau_Basin_Abe_k95_1182062_flag=0_multi=17.8646_len=2739
1064	Lau_Basin_Abe_k95_1183551_flag=0_multi=5.0000_len=4384
809	Lau_Basin_Abe_k95_1187224_flag=1_multi=5.0000_len=6243
2152	Lau_Basin_Abe_k95_1191186_flag=0_multi=114.4793_len=2442
811	Lau_Basin_Abe_k95_1195994_flag=0_multi=9.2984_len=8772
1065	Lau_Basin_Abe_k95_1197121_flag=0_multi=2.5753_len=1981
2153	Lau_Basin_Abe_k95_1208635_flag=0_multi=23.4018_len=1735
2154	Lau_Basin_Abe_k95_1212178_flag=0_multi=9.9892_len=1487
74	Lau_Basin_Abe_k95_1215297_flag=0_multi=9.0770_len=2822
2155	Lau_Basin_Abe_k95_1226802_flag=1_multi=5.0000_len=3191
1066	Lau_Basin_Abe_k95_1231919_flag=1_multi=4.0000_len=3695
725	Lau_Basin_Abe_k95_1232326_flag=1_multi=3.0000_len=2733
1067	Lau_Basin_Abe_k95_1234957_flag=0_multi=6.6337_len=1752
616	Lau_Basin_Abe_k95_1235170_flag=1_multi=3.0000_len=1417
2156	Lau_Basin_Abe_k95_1242883_flag=0_multi=11.0000_len=10786
352	Lau_Basin_Abe_k95_1265968_flag=0_multi=35.0255_len=2529
1068	Lau_Basin_Abe_k95_129367_flag=1_multi=3.8062_len=1380
1069	Lau_Basin_Abe_k95_1296029_flag=1_multi=5.0183_len=2615
2157	Lau_Basin_Abe_k95_1296837_flag=0_multi=6.9614_len=1984
2158	Lau_Basin_Abe_k95_1297449_flag=1_multi=4.0000_len=2086
2159	Lau_Basin_Abe_k95_1299630_flag=1_multi=4.4786_len=5331
74	Lau_Basin_Abe_k95_1302853_flag=0_multi=5.0740_len=2865
2160	Lau_Basin_Abe_k95_1303657_flag=0_multi=9.9991_len=18894
492	Lau_Basin_Abe_k95_1317622_flag=0_multi=6.0110_len=7099
1070	Lau_Basin_Abe_k95_1322159_flag=0_multi=10.0000_len=4911
3192	Lau_Basin_Abe_k95_1324663_flag=1_multi=3.0000_len=1341
242	Lau_Basin_Abe_k95_132513_flag=0_multi=145.1869_len=12049
3193	Lau_Basin_Abe_k95_1325671_flag=1_multi=4.0000_len=2932
2744	Lau_Basin_Abe_k95_1328237_flag=1_multi=4.0000_len=3112
2161	Lau_Basin_Abe_k95_1338891_flag=0_multi=22.5836_len=28418
2162	Lau_Basin_Abe_k95_1344633_flag=0_multi=10.4139_len=1680
2163	Lau_Basin_Abe_k95_1347101_flag=0_multi=8.9752_len=1707
243	Lau_Basin_Abe_k95_1358344_flag=1_multi=3.0000_len=1511
2164	Lau_Basin_Abe_k95_1369437_flag=0_multi=24.0000_len=1564
243	Lau_Basin_Abe_k95_1382272_flag=1_multi=4.0000_len=3230
2165	Lau_Basin_Abe_k95_1391117_flag=1_multi=6.8879_len=6277
3194	Lau_Basin_Abe_k95_1393296_flag=1_multi=5.0000_len=2664
493	Lau_Basin_Abe_k95_1399381_flag=0_multi=73.5847_len=1653
679	Lau_Basin_Abe_k95_1416798_flag=1_multi=7.5026_len=2423
169	Lau_Basin_Abe_k95_1421226_flag=0_multi=23.0164_len=2223
244	Lau_Basin_Abe_k95_1425897_flag=1_multi=3.0000_len=3263
3195	Lau_Basin_Abe_k95_142797_flag=0_multi=5.6668_len=4059
494	Lau_Basin_Abe_k95_1431719_flag=3_multi=33.2634_len=4354
2166	Lau_Basin_Abe_k95_1438281_flag=1_multi=5.8257_len=3664
3196	Lau_Basin_Abe_k95_1442591_flag=1_multi=5.0000_len=2040
1071	Lau_Basin_Abe_k95_1449331_flag=1_multi=2.9322_len=2603
623	Lau_Basin_Abe_k95_1470608_flag=0_multi=123.0391_len=10715
2167	Lau_Basin_Abe_k95_1474410_flag=1_multi=5.2241_len=3326
2168	Lau_Basin_Abe_k95_1476079_flag=0_multi=23.8696_len=5594
2169	Lau_Basin_Abe_k95_1485736_flag=1_multi=6.0000_len=3609
2170	Lau_Basin_Abe_k95_1492896_flag=1_multi=24.9933_len=5352
817	Lau_Basin_Abe_k95_1498238_flag=1_multi=7.0000_len=2057
2171	Lau_Basin_Abe_k95_1504200_flag=1_multi=8.2554_len=4383
41	Lau_Basin_Abe_k95_1504413_flag=1_multi=4.0000_len=1322
1503	Lau_Basin_Abe_k95_1506817_flag=0_multi=2.8437_len=1893
3197	Lau_Basin_Abe_k95_1521557_flag=0_multi=6.8131_len=18374
3198	Lau_Basin_Abe_k95_1524208_flag=1_multi=3.0000_len=2146
2172	Lau_Basin_Abe_k95_1528149_flag=0_multi=17.4556_len=2672
2173	Lau_Basin_Abe_k95_1534676_flag=1_multi=4.0000_len=2408
245	Lau_Basin_Abe_k95_1542743_flag=1_multi=12.0000_len=17862
2174	Lau_Basin_Abe_k95_1544586_flag=1_multi=5.0000_len=3147
2175	Lau_Basin_Abe_k95_1544829_flag=0_multi=9.4626_len=4505
2746	Lau_Basin_Abe_k95_1547299_flag=1_multi=2.0000_len=1864
2176	Lau_Basin_Abe_k95_1552071_flag=1_multi=6.0132_len=1310
3199	Lau_Basin_Abe_k95_1554111_flag=0_multi=14.3614_len=8839
1072	Lau_Basin_Abe_k95_1558456_flag=0_multi=14.0000_len=4280
1073	Lau_Basin_Abe_k95_1558611_flag=1_multi=4.0000_len=6545
726	Lau_Basin_Abe_k95_1559211_flag=0_multi=10.9995_len=1979
2177	Lau_Basin_Abe_k95_1560176_flag=1_multi=6.0000_len=4522
3	Lau_Basin_Abe_k95_1566522_flag=3_multi=441.0000_len=5481
1316	Lau_Basin_Abe_k95_1579758_flag=1_multi=4.0000_len=2801
3200	Lau_Basin_Abe_k95_1591258_flag=1_multi=4.0000_len=1242
3201	Lau_Basin_Abe_k95_1602014_flag=1_multi=5.0000_len=1664
2178	Lau_Basin_Abe_k95_1604141_flag=0_multi=60.0398_len=1878
402	Lau_Basin_Abe_k95_1612243_flag=1_multi=3.0000_len=1750
2179	Lau_Basin_Abe_k95_1614092_flag=1_multi=3.0000_len=3014
2180	Lau_Basin_Abe_k95_1617709_flag=1_multi=8.2365_len=7713
825	Lau_Basin_Abe_k95_1623347_flag=0_multi=8.9914_len=5439
2181	Lau_Basin_Abe_k95_1635592_flag=1_multi=5.0000_len=3263
622	Lau_Basin_Abe_k95_1640641_flag=0_multi=152.7721_len=4210
1074	Lau_Basin_Abe_k95_1642880_flag=1_multi=4.4681_len=3479
495	Lau_Basin_Abe_k95_1653228_flag=0_multi=9.2650_len=9193
1075	Lau_Basin_Abe_k95_1660901_flag=0_multi=65.2636_len=1495
263	Lau_Basin_Abe_k95_1706591_flag=0_multi=118.0442_len=3650
3202	Lau_Basin_Abe_k95_1708113_flag=0_multi=5.0000_len=1906
1076	Lau_Basin_Abe_k95_1727627_flag=1_multi=2.0000_len=3268
246	Lau_Basin_Abe_k95_1731463_flag=0_multi=25.0264_len=1764
2182	Lau_Basin_Abe_k95_1731969_flag=1_multi=5.0000_len=3499
2183	Lau_Basin_Abe_k95_1734680_flag=3_multi=37.0000_len=4262
496	Lau_Basin_Abe_k95_1736846_flag=1_multi=7.0000_len=3913
1852	Lau_Basin_Abe_k95_1750086_flag=0_multi=22.6259_len=3017
277	Lau_Basin_Abe_k95_1751903_flag=0_multi=9.0168_len=4258
1077	Lau_Basin_Abe_k95_1759253_flag=0_multi=124.3460_len=2664
2143	Lau_Basin_Abe_k95_1759886_flag=0_multi=6.4347_len=3350
497	Lau_Basin_Abe_k95_1762433_flag=0_multi=13.4631_len=1844
1220	Lau_Basin_Abe_k95_1767353_flag=1_multi=8.0000_len=4854
2184	Lau_Basin_Abe_k95_1768260_flag=0_multi=24.7229_len=2856
2749	Lau_Basin_Abe_k95_1778083_flag=1_multi=5.0000_len=3785
2750	Lau_Basin_Abe_k95_1778782_flag=0_multi=18.7170_len=1544
1078	Lau_Basin_Abe_k95_178762_flag=0_multi=22.3853_len=4767
337	Lau_Basin_Abe_k95_1788564_flag=0_multi=18.0191_len=4388
1079	Lau_Basin_Abe_k95_1793182_flag=0_multi=9.0919_len=4197
1080	Lau_Basin_Abe_k95_1796486_flag=0_multi=5.9300_len=2551
2751	Lau_Basin_Abe_k95_1801552_flag=0_multi=9.2048_len=6903
2185	Lau_Basin_Abe_k95_1805355_flag=1_multi=5.0000_len=5547
599	Lau_Basin_Abe_k95_180740_flag=1_multi=7.4598_len=2357
2186	Lau_Basin_Abe_k95_1811970_flag=1_multi=3.0000_len=1364
2745	Lau_Basin_Abe_k95_1827732_flag=1_multi=4.0000_len=3565
2187	Lau_Basin_Abe_k95_1830144_flag=1_multi=6.4662_len=3894
2188	Lau_Basin_Abe_k95_1845849_flag=1_multi=7.6155_len=3796
2190	Lau_Basin_Abe_k95_1861088_flag=1_multi=4.0000_len=2845
1081	Lau_Basin_Abe_k95_1869069_flag=1_multi=2.9411_len=1147
3203	Lau_Basin_Abe_k95_1886054_flag=1_multi=4.0000_len=3731
3204	Lau_Basin_Abe_k95_1887375_flag=0_multi=3.8301_len=1808
485	Lau_Basin_Abe_k95_1898980_flag=0_multi=28.8979_len=4188
2191	Lau_Basin_Abe_k95_1905806_flag=1_multi=2.0000_len=2273
3205	Lau_Basin_Abe_k95_1906709_flag=0_multi=6.1584_len=7174
1082	Lau_Basin_Abe_k95_208950_flag=1_multi=50.0000_len=2621
1083	Lau_Basin_Abe_k95_210180_flag=0_multi=15.2674_len=3584
498	Lau_Basin_Abe_k95_229288_flag=0_multi=87.7700_len=5152
2192	Lau_Basin_Abe_k95_258325_flag=0_multi=51.0552_len=2955
499	Lau_Basin_Abe_k95_262500_flag=1_multi=6.5266_len=15481
2753	Lau_Basin_Abe_k95_266877_flag=0_multi=14.6420_len=2363
2193	Lau_Basin_Abe_k95_27513_flag=1_multi=4.0000_len=1664
1084	Lau_Basin_Abe_k95_288162_flag=1_multi=5.0000_len=1935
595	Lau_Basin_Abe_k95_288173_flag=1_multi=6.8767_len=3469
2194	Lau_Basin_Abe_k95_307590_flag=0_multi=11.9156_len=1897
3206	Lau_Basin_Abe_k95_317681_flag=1_multi=5.0000_len=3560
2195	Lau_Basin_Abe_k95_340242_flag=0_multi=32.8671_len=3932
269	Lau_Basin_Abe_k95_344275_flag=0_multi=49.3730_len=2843
300	Lau_Basin_Abe_k95_345010_flag=0_multi=142.9127_len=3015
500	Lau_Basin_Abe_k95_351515_flag=0_multi=9.4967_len=12232
361	Lau_Basin_Abe_k95_358634_flag=0_multi=5.0000_len=1669
1152	Lau_Basin_Abe_k95_358989_flag=0_multi=24.8122_len=1964
1477	Lau_Basin_Abe_k95_360421_flag=0_multi=10.9998_len=5138
2196	Lau_Basin_Abe_k95_360694_flag=0_multi=32.4559_len=4682
1085	Lau_Basin_Abe_k95_361719_flag=1_multi=9.6660_len=19176
2197	Lau_Basin_Abe_k95_376455_flag=0_multi=6.9623_len=3439
2198	Lau_Basin_Abe_k95_385057_flag=0_multi=10.9668_len=2655
154	Lau_Basin_Abe_k95_387591_flag=0_multi=6.9980_len=6087
2754	Lau_Basin_Abe_k95_389204_flag=0_multi=4.0150_len=2091
38	Lau_Basin_Abe_k95_390945_flag=0_multi=84.0000_len=7389
1086	Lau_Basin_Abe_k95_397106_flag=0_multi=13.1796_len=1804
193	Lau_Basin_Abe_k95_412284_flag=0_multi=206.7508_len=11837
1087	Lau_Basin_Abe_k95_421903_flag=0_multi=7.9967_len=4308
288	Lau_Basin_Abe_k95_431718_flag=0_multi=11.0257_len=6678
1088	Lau_Basin_Abe_k95_432375_flag=0_multi=39.2910_len=1167
2199	Lau_Basin_Abe_k95_434074_flag=1_multi=7.0000_len=7330
1089	Lau_Basin_Abe_k95_437415_flag=0_multi=172.1139_len=3695
158	Lau_Basin_Abe_k95_440663_flag=0_multi=71.9608_len=5350
